linkedin_id,full_name,race,gender,age,job_title,state,city,zip_code,salary,num_years_at_job
938,Timmy Elnor,White,Male,49,Account Executive,New York,Brooklyn,11220,17236.02,17
939,Jerrold Hatry,White,Male,26,Senior Cost Accountant,New York,Staten Island,10305,24254.46,10
940,Cally Tattershall,White,Female,61,Web Designer,New York,Jamaica,11447,18347.31,15
941,Alford Quarterman,White,Male,21,Systems Administrator,New York,Rochester,14624,22201.01,12
942,Rogerio Davenport,White,Male,27,Lawyer,New York,Jamaica,11407,21569.06,7
943,Ilise Carlaw,Asian,Female,68,Compensation Analyst,New York,New York City,10120,22278.19,15
944,Ashil Haslehurst,White,Female,30,Human Resources,New York,Schenectady,12325,20223.01,10
945,Ingunna Fawcitt,Black,Female,40,Account Executive,New York,Albany,12210,17020.4,3
946,Cullen Giacovazzo,White,Male,22,Executive Secretary,New York,Albany,12222,17485.74,16
947,Arabella Nuzzti,White,Female,19,Operator,New York,Brooklyn,11220,15408.57,19
948,Sheila Daveley,Hispanic,Female,50,Professor,New York,New York City,10019,19602.32,19
949,Maurice Tondeur,Black,Male,30,Lawyer,New York,Buffalo,14210,16160,1
950,Aprilette Petkovic,White,Female,31,Lawyer,New York,Jamaica,11436,15990.05,20
951,Royce Jedrasik,White,Male,24,Research Associate,New York,Albany,12262,21406.8,1
952,Mercedes Enrigo,Hispanic,Female,24,Software Developer,New York,Port Washington,11054,23730.86,14
953,Verine Firmager,White,Female,58,Compensation Analyst,New York,New York City,10079,23728.22,15
954,Harri Bowdery,White,Female,36,Executive Assistant,New York,New York City,10175,23606.38,7
955,Win Shillom,White,Male,37,Help Desk Technician,New York,White Plains,10633,16158.66,6
956,Vivia Dosdill,White,Female,40,Senior Financial Analyst,New York,Syracuse,13251,23788,16
957,Shannah Awde,Black,Female,18,Environmental Specialist,New York,New York City,10045,23124.84,12
958,Maggy Shawcross,Hispanic,Female,32,Human Resources,New York,New York City,10125,15280.59,5
959,Ruddy Seabrooke,White,Male,25,Accountant,New York,Albany,12255,17622.05,7
960,Rob Ghidotti,White,Male,36,Administrative Officer,New York,Albany,12262,17941.12,3
961,Elliott Billiard,White,Male,35,VP Quality Control,New York,New York City,10079,23465.87,1
962,Barnard Minchi,Hispanic,Male,33,Environmental Tech,New York,Albany,12237,21305.72,6
963,Aeriell Pamphilon,Hispanic,Female,35,Payment Adjustment Coordinator,New York,Albany,12227,20131.43,4
964,Luella Aggis,White,Female,18,Pharmacist,New York,Mount Vernon,10557,23263.6,3
965,Merrilee Lambert-Ciorwyn,Hispanic,Female,66,Associate Professor,New York,Buffalo,14205,20178.54,8
966,Aubrey Tallowin,Hispanic,Female,35,Web Designer,New York,Buffalo,14276,16117.93,12
967,Freddy Weatherell,White,Female,24,Financial Advisor,New York,Rochester,14604,21744.7,17
968,Parrnell Bunner,White,Male,28,Automation Specialist,New York,Buffalo,14276,21869.02,15
969,Karl Heale,Hispanic,Male,36,Account Executive,New York,New York City,10090,19215.72,14
970,Chrisy Cooley,White,Male,34,Lawyer,New York,White Plains,10633,17472.24,6
971,Winfred Eadie,White,Male,50,Sales Associate,New York,Elmira,14905,22336.01,2
972,Wendel Roux,Hispanic,Male,56,Financial Advisor,New York,Rochester,14683,19157.96,3
973,Raddie Dundon,White,Male,20,Administrative Officer,New York,Syracuse,13224,18155.9,13
974,Edy Norcott,White,Female,18,Lawyer,New York,New York City,10110,22214.76,12
975,Belia Goor,White,Female,52,Research Assistant,New York,Albany,12205,21656.19,6
976,Chadd Loveman,Black,Male,28,Assistant Media Planner,New York,New York City,10045,15979.44,20
977,Pippa Checklin,Black,Female,44,Web Designer,New York,White Plains,10633,24563.83,19
978,Eimile Mattke,Asian,Female,57,Professor,New York,Bronx,10454,16370.47,3
979,Ophelie Collinge,Black,Female,47,Nurse,New York,Brooklyn,11254,23302.18,2
980,Vernice Scoon,Hispanic,Female,30,Accountant,New York,Buffalo,14220,24667.12,2
981,Jorgan Allwood,Black,Male,43,Occupational Therapist,New York,Albany,12232,20044.11,2
982,Erna Goodread,White,Female,50,Environmental Tech,New York,New York City,10009,20615.11,1
983,Scarlet Bambrick,White,Female,38,Associate Professor,New York,Schenectady,12325,19259.87,17
984,Urbain Jann,Asian,Male,27,VP Accounting,New York,New York City,10004,24701.69,7
985,Allie Fruchter,Hispanic,Male,60,Paralegal,New York,Buffalo,14263,22282.32,13
986,Alastair MacCarrick,Black,Male,69,Occupational Therapist,New York,Buffalo,14220,17188.9,6
987,Bond Vischi,Hispanic,Male,62,Database Administrator,New York,Syracuse,13210,24285.96,18
988,Henrie Meadowcraft,White,Female,60,Software Developer,New York,Albany,12232,16251.57,17
989,Jeannine Bes,Hispanic,Female,38,Geologist,New York,Buffalo,14225,24496.48,16
990,Yasmeen Papaccio,Black,Female,19,Lawyer,New York,New York City,10131,21110.36,11
991,Almeria Muddiman,Hispanic,Female,38,Buget Analyst,New York,Bronx,10474,23372.42,9
992,Perle Peinke,White,Female,34,Data Coordiator,New York,Rochester,14639,19552.37,12
993,Eziechiele Skip,Black,Male,28,Recruiting Manager,New York,New York City,10110,20953.56,12
994,Merilyn Itzkov,White,Female,34,Automation Specialist,New York,Syracuse,13217,23668.73,18
995,Nelle Deekes,Hispanic,Female,34,Pharmacist,New York,New York City,10004,17481.24,7
996,Vidovic Wisham,Hispanic,Male,55,Lawyer,New York,New York City,10115,15268.78,10
997,Dominic Meachen,White,Male,35,Food Chemist,New York,Albany,12232,24708.88,4
998,Torre Savery,White,Male,62,Web Designer,New York,Staten Island,10305,22897.96,12
999,Boyd Bennitt,White,Male,37,Financial Advisor,New York,Rochester,14609,21600.65,12
1000,Kendricks Hovenden,Asian,Male,34,Systems Administrator,New York,Albany,12227,20963.91,8
1001,Yasmeen Trevor,Hispanic,Female,48,Senior Cost Accountant,New York,Buffalo,14269,21541.42,5
1002,Onfre Petrov,White,Male,18,Actuary,New York,Buffalo,14215,17138.58,6
1003,Monte Grisewood,White,Male,49,Food Chemist,New York,White Plains,10633,16548.79,16
1004,Micky McLevie,White,Female,18,Operator,New York,New York City,10270,15939.68,11
1005,Ron Pourveer,White,Male,30,Project Manager,New York,Brooklyn,11254,16656.59,3
1006,Correna Salamon,Hispanic,Female,39,Lawyer,New York,Albany,12222,18230.18,19
1007,Faustina Churchard,White,Female,24,Lawyer,New York,New York City,10120,21095.28,14
1008,Ase Eaglesham,White,Male,25,Graphic Designer,New York,Flushing,11388,21137.93,15
1009,Rozina Ryhorovich,Hispanic,Female,29,Payment Adjustment Coordinator,New York,New York City,10270,23825.45,10
1010,Mollee Gritskov,White,Female,67,General Manager,New York,Syracuse,13217,22783.3,20
1011,Rafael Steptowe,White,Male,47,Administrative Officer,New York,Rochester,14624,21891.05,6
1012,Raina Henfre,White,Female,54,Software Developer,New York,Syracuse,13217,20918.67,20
1013,Cassie Moores,American Indian & Alaska Native,Male,63,Tax Accountant,New York,New York City,10249,21598.37,19
1014,Maxy Mioni,Black,Female,43,Accountant,New York,New York City,10203,22878.34,10
1015,Flin Benninger,White,Male,57,Editor,New York,New York City,10004,21793.77,11
1016,Jere Vanshin,White,Female,35,Geologist,New York,Rochester,14609,17139.23,13
1017,Zorana Stannislawski,White,Female,53,Help Desk Technician,New York,New York City,10090,20905.84,7
1018,Wright Hamelyn,Hispanic,Male,61,Project Manager,New York,Bronx,10459,22293.65,5
1019,Wilhelmina Finden,Black,Female,39,Nurse,New York,Buffalo,14269,20953.04,17
1020,Elliott Agerskow,White,Male,51,Lawyer,New York,New York City,10175,23826.25,2
1021,Auguste Gameson,White,Female,56,Financial Advisor,New York,Brooklyn,11220,21880.32,8
1022,Dion Pomfrett,White,Female,50,VP Sales,New York,Rochester,14604,15733,18
1023,Davine Ormond,White,Female,18,Lawyer,New York,Syracuse,13251,24859.13,18
1024,Haily Downse,White,Male,40,Health Coach,New York,Jamaica,11447,15381.95,13
1025,Avery Whimp,White,Male,27,Social Worker,New York,New Hyde Park,11044,20489.16,2
1026,Trudi Bowmen,White,Female,22,Financial Analyst,New York,New York City,10045,16164.81,8
1027,Vaughan Parsand,Asian,Male,22,Help Desk Technician,New York,Syracuse,13217,16692.43,20
1028,Llewellyn Firk,White,Male,65,Speech Pathologist,New York,Bronx,10459,18257.45,4
1029,Christean Nestor,White,Female,41,Statistician,New York,New York City,10090,17323.09,7
1030,Olly Bruster,White,Female,47,VP Marketing,New York,New York City,10155,19863.74,18
1031,Errol Ling,White,Male,42,Graphic Designer,New York,New York City,10090,22629.52,6
1032,Zola Jenckes,Hispanic,Female,31,Software Developer,New York,New York City,10150,22139.51,19
1033,Cicily Bretland,White,Female,21,Payment Adjustment Coordinator,New York,New York City,10155,21228.54,17
1034,Corliss Tilt,White,Female,40,Tax Accountant,New York,Hicksville,11854,17236.02,11
1035,Emyle Sawden,Black,Female,71,Financial Analyst,New York,New York City,10019,24254.46,6
1036,Fawnia Fraschini,White,Female,28,Help Desk Technician,New York,New York City,10260,18347.31,14
1037,Vallie Ingarfill,White,Female,43,GIS Technical Architect,New York,Albany,12255,22201.01,8
1038,Stearn Rosenthaler,Black,Male,35,Software Developer,New York,New York City,10060,21569.06,15
1039,Obed Garrie,Hispanic,Male,70,Recruiter,New York,Syracuse,13217,22278.19,2
1040,Curcio Wastall,White,Male,46,Pharmacist,New York,New York City,10175,20223.01,6
1041,Clemens Swalwel,White,Male,27,Human Resources,New York,New York City,10170,17020.4,3
1042,Codie Gaitskell,White,Female,54,Recruiting Manager,New York,Bronx,10474,17485.74,16
1043,Teresina Kerin,White,Female,39,Research Associate,New York,Brooklyn,11225,15408.57,3
1044,Seymour Dufour,White,Male,27,Operator,New York,Port Washington,11054,19602.32,17
1045,Lottie Snoddon,Hispanic,Female,47,Lawyer,New York,Rochester,14609,16160,6
1046,Tyrus Darwood,White,Male,62,Nurse,New York,Syracuse,13217,15990.05,5
1047,Peyton Pinxton,White,Male,35,Graphic Designer,New York,Schenectady,12325,21406.8,15
1048,Albertine Blucher,Black,Female,51,Administrative Officer,New York,Bronx,10459,23730.86,19
1049,Tiphanie Biskup,White,Female,55,Operator,New York,Albany,12227,23728.22,2
1050,Johnathon London,White,Male,51,Lawyer,New York,Bronx,10459,23606.38,12
1051,Jamie Jonczyk,Black,Male,26,Human Resources,New York,New York City,10125,16158.66,6
1052,Rawley Picknett,White,Male,29,Professor,New York,Flushing,11355,23788,16
1053,Cale Alpin,White,Male,30,Teacher,New York,New York City,10170,23124.84,20
1054,Bianka Essame,Hispanic,Female,56,Nurse,New York,Utica,13505,15280.59,4
1055,Jenny Bellay,Asian,Female,49,Assistant Media Planner,New York,Buffalo,14215,17622.05,18
1056,Allx Cockitt,White,Female,21,Health Coach,New York,Syracuse,13217,17941.12,20
1057,Farrel Varvell,White,Male,45,Senior Cost Accountant,New York,Staten Island,10305,23465.87,17
1058,Lana Ceaplen,White,Female,64,Software Developer,New York,New York City,10203,21305.72,8
1059,Fergus Pole,Asian,Male,28,Physical Therapy Assistant,New York,New York City,10009,20131.43,13
1060,Randi Ivanusyev,White,Female,26,Biostatistician,New York,Yonkers,10705,23263.6,18
1061,Davita Okill,Black,Female,34,Assistant Professor,New York,Syracuse,13205,20178.54,18
1062,Emmanuel Raincin,Hispanic,Male,19,Project Manager,New York,Rochester,14624,16117.93,20
1063,Heindrick Roddell,White,Male,60,Administrative Officer,New York,Rochester,14614,21744.7,19
1064,Floyd Chamberlaine,Hispanic,Male,36,Occupational Therapist,New York,New York City,10175,21869.02,8
1065,Alex Hriinchenko,White,Male,40,Help Desk Technician,New York,Buffalo,14269,19215.72,14
1066,Kimble Tollerfield,White,Male,50,Research Associate,New York,Elmira,14905,17472.24,15
1067,Whitby Isaak,White,Male,41,Marketing Manager,New York,New York City,10045,22336.01,8
1068,Phyllys Paszek,Black,Female,27,Nurse,New York,Mount Vernon,10557,19157.96,16
1069,Hubie McKelvie,White,Male,19,Associate Professor,New York,Buffalo,14263,18155.9,19
1070,Edith Hebblewaite,White,Female,24,Lawyer,New York,Brooklyn,11225,22214.76,6
1071,Britt Oxborrow,White,Female,51,Assistant Media Planner,New York,Yonkers,10705,21656.19,15
1072,Flint McCathay,Black,Male,19,VP Marketing,New York,New York City,10009,15979.44,17
1073,Davon Landsbury,Asian,Male,41,VP Sales,New York,Albany,12205,24563.83,6
1074,Hersch Goudy,Hispanic,Male,44,Administrative Officer,New York,Bronx,10454,16370.47,3
1075,Kaycee Desbrow,Black,Female,46,Lawyer,New York,New York City,10120,23302.18,12
1076,Amalita Ivashev,Hispanic,Female,40,Information Systems Manager,New York,Rochester,14683,24667.12,20
1077,Conny Dunphie,White,Male,44,Executive Secretary,New York,Albany,12247,20044.11,2
1078,Elvis Avramov,White,Male,33,Lawyer,New York,New York City,10270,20615.11,8
1079,Vin Tinham,White,Male,56,Lawyer,New York,New York City,10160,19259.87,1
1080,Barron Cunniam,Hispanic,Male,47,Environmental Specialist,New York,Albany,12255,24701.69,11
1081,Ross Hawken,Hispanic,Male,57,Media Manager,New York,Albany,12242,22282.32,13
1082,Vinny Filippazzo,Asian,Female,55,Lawyer,New York,New York City,10120,17188.9,13
1083,Horst Hovee,Hispanic,Male,63,Lawyer,New York,Bronx,10464,24285.96,14
1084,Charo Ugo,White,Female,35,Marketing Assistant,New York,Rochester,14652,16251.57,15
1085,Gayle Marcinkus,White,Male,30,General Manager,New York,New York City,10275,24496.48,19
1086,Basilio Trevena,Hispanic,Male,51,GIS Technical Architect,New York,New York City,10270,21110.36,19
1087,Stanleigh Turner,White,Male,35,Clinical Specialist,New York,Syracuse,13210,23372.42,3
1088,Adelle McArdle,White,Female,25,Senior Sales Associate,New York,Brooklyn,11220,19552.37,7
1089,Sandie Jenteau,Other,Female,25,Administrative Officer,New York,Buffalo,14233,20953.56,3
1090,Nance Ducarne,Black,Female,68,Administrative Officer,New York,New York City,10110,23668.73,13
1091,Leann Sidney,Hispanic,Female,19,Lawyer,New York,Flushing,11355,17481.24,10
1092,Nicholas Thorald,White,Male,18,Registered Nurse,New York,Bronx,10469,15268.78,13
1093,Angeli Clutheram,White,Male,38,Environmental Tech,New York,Hicksville,11854,24708.88,16
1094,Ambur Wyles,White,Female,69,VP Accounting,New York,New York City,10019,22897.96,9
1095,Natassia Perren,Asian,Female,42,Information Systems Manager,New York,New York City,10004,21600.65,10
1096,Sophronia Drawmer,Black,Female,23,Environmental Specialist,New York,Albany,12242,20963.91,20
1097,Bradley Nucci,White,Male,45,Teacher,New York,Elmira,14905,21541.42,3
1098,April Olsen,White,Female,58,Internal Auditor,New York,New York City,10292,17138.58,4
1099,Marcelline Furley,White,Female,45,Lawyer,New York,New York City,10105,16548.79,9
1100,Karie Hebbes,White,Female,42,Systems Administrator,New York,Albany,12232,15939.68,18
1101,Adams Treece,Hispanic,Male,57,Software Developer,New York,Buffalo,14276,16656.59,20
1102,Millard Musk,Hispanic,Male,67,Recruiting Manager,New York,White Plains,10606,18230.18,10
1103,Lory Adame,White,Female,66,Project Manager,New York,Jamaica,11480,21095.28,3
1104,Udale Plott,White,Male,58,Human Resources,New York,Jamaica,11407,21137.93,12
1105,Radcliffe Battrick,White,Male,26,Marketing Assistant,New York,Jamaica,11436,23825.45,8
1106,Giulia Eeles,Hispanic,Female,21,Financial Analyst,New York,Albany,12255,22783.3,5
1107,Brendis Bowring,White,Male,44,Teacher,New York,Buffalo,14225,21891.05,2
1108,Davin Tubble,White,Male,51,GIS Technical Architect,New York,Brooklyn,11210,20918.67,2
1109,Mathe Lackmann,Black,Male,52,Research Assistant,New York,New York City,10034,21598.37,12
1110,Mei Blankley,Asian,Female,31,Software Developer,New York,New York City,10203,22878.34,17
1111,Sharyl Adolphine,Black,Female,18,Editor,New York,New York City,10275,21793.77,19
1112,Nathanial Potteril,White,Male,50,Desktop Support Technician,New York,New York City,10009,17139.23,13
1113,Ellery Hammell,White,Male,58,Software Developer,New York,New York City,10150,20905.84,3
1114,Vikki Undy,Other,Female,28,Account Executive,New York,Buffalo,14276,22293.65,12
1115,Enid Rust,White,Female,63,Human Resources,New York,Rochester,14683,20953.04,5
1116,Nicolle Patinkin,Hispanic,Female,49,Lawyer,New York,Albany,12222,23826.25,7
1117,Vivien Keddy,White,Female,20,Executive Assistant,New York,Rochester,14619,21880.32,20
1118,Consuelo Cafe,Hispanic,Female,47,Help Desk Operator,New York,Flushing,11355,15733,7
1119,Arv Riggeard,White,Male,54,Recruiter,New York,New York City,10280,24859.13,4
1120,Doug Gillebert,White,Male,61,Lawyer,New York,New York City,10125,15381.95,13
1121,Norrie Ealden,White,Female,41,Environmental Specialist,New York,New York City,10184,20489.16,15
1122,Lou Vaughan-Hughes,Hispanic,Female,64,Executive Secretary,New York,Flushing,11388,16164.81,13
1123,Miguel Mulhill,White,Male,68,Senior Sales Associate,New York,Mount Vernon,10557,16692.43,11
1124,Aarika Joutapavicius,White,Female,48,GIS Technical Architect,New York,Syracuse,13217,18257.45,18
1125,Edwin Speirs,Black,Male,57,VP Sales,New York,New York City,10260,17323.09,5
